,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed
1816,marquette,3266,10,texas a&m,3401,11
1817,marquette,3266,10,green bay,3453,11
1818,marquette,3266,10,auburn,3120,11
1819,marquette,3266,10,arizona,3112,11
1820,marquette,3266,10,florida gulf coast,3195,12
1821,marquette,3266,10,south dakota state,3355,12
1822,marquette,3266,10,columbia,3162,12
1823,marquette,3266,10,vanderbilt,3435,12
1824,marquette,3266,10,drake,3179,12
1825,marquette,3266,10,portland,3339,13
1826,marquette,3266,10,fairfield,3193,13
1827,marquette,3266,10,marshall,3267,13
1828,marquette,3266,10,uc irvine,3414,13
1829,marquette,3266,10,chattanooga,3151,14
1830,marquette,3266,10,jackson state,3238,14
1831,marquette,3266,10,rice,3349,14
1832,marquette,3266,10,eastern washington,3186,14
1833,marquette,3266,10,maine,3263,15
1834,marquette,3266,10,california baptist,3465,15
1835,marquette,3266,10,kent state,3245,15
1836,marquette,3266,10,norfolk state,3313,15
1837,marquette,3266,10,sacred heart,3357,16
1838,marquette,3266,10,holy cross,3221,16
1839,marquette,3266,10,presbyterian,3342,16
1840,marquette,3266,10,drexel,3180,16
1841,marquette,3266,10,ut martin,3404,16
1842,marquette,3266,10,a&m-corpus christi,3394,16
1843,unlv,3424,10,maryland,3268,10
1844,unlv,3424,10,middle tennessee,3292,11
1845,unlv,3424,10,texas a&m,3401,11
1846,unlv,3424,10,green bay,3453,11
1847,unlv,3424,10,auburn,3120,11
1848,unlv,3424,10,arizona,3112,11
1849,unlv,3424,10,florida gulf coast,3195,12
1850,unlv,3424,10,south dakota state,3355,12
1851,unlv,3424,10,columbia,3162,12
1852,unlv,3424,10,vanderbilt,3435,12
1853,unlv,3424,10,drake,3179,12
1854,unlv,3424,10,portland,3339,13
1855,unlv,3424,10,fairfield,3193,13
1856,unlv,3424,10,marshall,3267,13
1857,unlv,3424,10,uc irvine,3414,13
1858,unlv,3424,10,chattanooga,3151,14
1859,unlv,3424,10,jackson state,3238,14
1860,unlv,3424,10,rice,3349,14
1861,unlv,3424,10,eastern washington,3186,14
1862,unlv,3424,10,maine,3263,15
1863,unlv,3424,10,california baptist,3465,15
1864,unlv,3424,10,kent state,3245,15
1865,unlv,3424,10,norfolk state,3313,15
1866,unlv,3424,10,sacred heart,3357,16
1867,unlv,3424,10,holy cross,3221,16
1868,unlv,3424,10,presbyterian,3342,16
1869,unlv,3424,10,drexel,3180,16
1870,unlv,3424,10,ut martin,3404,16
1871,unlv,3424,10,a&m-corpus christi,3394,16
1872,maryland,3268,10,middle tennessee,3292,11
1873,maryland,3268,10,texas a&m,3401,11
1874,maryland,3268,10,green bay,3453,11
1875,maryland,3268,10,auburn,3120,11
1876,maryland,3268,10,arizona,3112,11
1877,maryland,3268,10,florida gulf coast,3195,12
1878,maryland,3268,10,south dakota state,3355,12
1879,maryland,3268,10,columbia,3162,12
1880,maryland,3268,10,vanderbilt,3435,12
1881,maryland,3268,10,drake,3179,12
1882,maryland,3268,10,portland,3339,13
1883,maryland,3268,10,fairfield,3193,13
1884,maryland,3268,10,marshall,3267,13
1885,maryland,3268,10,uc irvine,3414,13
1886,maryland,3268,10,chattanooga,3151,14
1887,maryland,3268,10,jackson state,3238,14
1888,maryland,3268,10,rice,3349,14
1889,maryland,3268,10,eastern washington,3186,14
1890,maryland,3268,10,maine,3263,15
1891,maryland,3268,10,california baptist,3465,15
1892,maryland,3268,10,kent state,3245,15
1893,maryland,3268,10,norfolk state,3313,15
1894,maryland,3268,10,sacred heart,3357,16
1895,maryland,3268,10,holy cross,3221,16
1896,maryland,3268,10,presbyterian,3342,16
1897,maryland,3268,10,drexel,3180,16
1898,maryland,3268,10,ut martin,3404,16
1899,maryland,3268,10,a&m-corpus christi,3394,16
1900,middle tennessee,3292,11,texas a&m,3401,11
1901,middle tennessee,3292,11,green bay,3453,11
1902,middle tennessee,3292,11,auburn,3120,11
1903,middle tennessee,3292,11,arizona,3112,11
1904,middle tennessee,3292,11,florida gulf coast,3195,12
1905,middle tennessee,3292,11,south dakota state,3355,12
1906,middle tennessee,3292,11,columbia,3162,12
1907,middle tennessee,3292,11,vanderbilt,3435,12
1908,middle tennessee,3292,11,drake,3179,12
1909,middle tennessee,3292,11,portland,3339,13
1910,middle tennessee,3292,11,fairfield,3193,13
1911,middle tennessee,3292,11,marshall,3267,13
1912,middle tennessee,3292,11,uc irvine,3414,13
1913,middle tennessee,3292,11,chattanooga,3151,14
1914,middle tennessee,3292,11,jackson state,3238,14
1915,middle tennessee,3292,11,rice,3349,14
1916,middle tennessee,3292,11,eastern washington,3186,14
1917,middle tennessee,3292,11,maine,3263,15
1918,middle tennessee,3292,11,california baptist,3465,15
1919,middle tennessee,3292,11,kent state,3245,15
1920,middle tennessee,3292,11,norfolk state,3313,15
1921,middle tennessee,3292,11,sacred heart,3357,16
1922,middle tennessee,3292,11,holy cross,3221,16
1923,middle tennessee,3292,11,presbyterian,3342,16
1924,middle tennessee,3292,11,drexel,3180,16
1925,middle tennessee,3292,11,ut martin,3404,16
1926,middle tennessee,3292,11,a&m-corpus christi,3394,16
1927,texas a&m,3401,11,green bay,3453,11
1928,texas a&m,3401,11,auburn,3120,11
1929,texas a&m,3401,11,arizona,3112,11
1930,texas a&m,3401,11,florida gulf coast,3195,12
1931,texas a&m,3401,11,south dakota state,3355,12
1932,texas a&m,3401,11,columbia,3162,12
1933,texas a&m,3401,11,vanderbilt,3435,12
1934,texas a&m,3401,11,drake,3179,12
1935,texas a&m,3401,11,portland,3339,13
1936,texas a&m,3401,11,fairfield,3193,13
1937,texas a&m,3401,11,marshall,3267,13
1938,texas a&m,3401,11,uc irvine,3414,13
1939,texas a&m,3401,11,chattanooga,3151,14
1940,texas a&m,3401,11,jackson state,3238,14
1941,texas a&m,3401,11,rice,3349,14
1942,texas a&m,3401,11,eastern washington,3186,14
1943,texas a&m,3401,11,maine,3263,15
1944,texas a&m,3401,11,california baptist,3465,15
1945,texas a&m,3401,11,kent state,3245,15
1946,texas a&m,3401,11,norfolk state,3313,15
1947,texas a&m,3401,11,sacred heart,3357,16
1948,texas a&m,3401,11,holy cross,3221,16
1949,texas a&m,3401,11,presbyterian,3342,16
1950,texas a&m,3401,11,drexel,3180,16
1951,texas a&m,3401,11,ut martin,3404,16
1952,texas a&m,3401,11,a&m-corpus christi,3394,16
1953,green bay,3453,11,auburn,3120,11
1954,green bay,3453,11,arizona,3112,11
1955,green bay,3453,11,florida gulf coast,3195,12
1956,green bay,3453,11,south dakota state,3355,12
1957,green bay,3453,11,columbia,3162,12
1958,green bay,3453,11,vanderbilt,3435,12
1959,green bay,3453,11,drake,3179,12
1960,green bay,3453,11,portland,3339,13
1961,green bay,3453,11,fairfield,3193,13
1962,green bay,3453,11,marshall,3267,13
1963,green bay,3453,11,uc irvine,3414,13
1964,green bay,3453,11,chattanooga,3151,14
1965,green bay,3453,11,jackson state,3238,14
1966,green bay,3453,11,rice,3349,14
1967,green bay,3453,11,eastern washington,3186,14
1968,green bay,3453,11,maine,3263,15
1969,green bay,3453,11,california baptist,3465,15
1970,green bay,3453,11,kent state,3245,15
1971,green bay,3453,11,norfolk state,3313,15
1972,green bay,3453,11,sacred heart,3357,16
1973,green bay,3453,11,holy cross,3221,16
1974,green bay,3453,11,presbyterian,3342,16
1975,green bay,3453,11,drexel,3180,16
1976,green bay,3453,11,ut martin,3404,16
1977,green bay,3453,11,a&m-corpus christi,3394,16
1978,auburn,3120,11,arizona,3112,11
1979,auburn,3120,11,florida gulf coast,3195,12
1980,auburn,3120,11,south dakota state,3355,12
1981,auburn,3120,11,columbia,3162,12
1982,auburn,3120,11,vanderbilt,3435,12
1983,auburn,3120,11,drake,3179,12
1984,auburn,3120,11,portland,3339,13
1985,auburn,3120,11,fairfield,3193,13
1986,auburn,3120,11,marshall,3267,13
1987,auburn,3120,11,uc irvine,3414,13
1988,auburn,3120,11,chattanooga,3151,14
1989,auburn,3120,11,jackson state,3238,14
1990,auburn,3120,11,rice,3349,14
1991,auburn,3120,11,eastern washington,3186,14
1992,auburn,3120,11,maine,3263,15
1993,auburn,3120,11,california baptist,3465,15
1994,auburn,3120,11,kent state,3245,15
1995,auburn,3120,11,norfolk state,3313,15
1996,auburn,3120,11,sacred heart,3357,16
1997,auburn,3120,11,holy cross,3221,16
1998,auburn,3120,11,presbyterian,3342,16
1999,auburn,3120,11,drexel,3180,16
2000,auburn,3120,11,ut martin,3404,16
2001,auburn,3120,11,a&m-corpus christi,3394,16
2002,arizona,3112,11,florida gulf coast,3195,12
2003,arizona,3112,11,south dakota state,3355,12
2004,arizona,3112,11,columbia,3162,12
2005,arizona,3112,11,vanderbilt,3435,12
2006,arizona,3112,11,drake,3179,12
2007,arizona,3112,11,portland,3339,13
2008,arizona,3112,11,fairfield,3193,13
2009,arizona,3112,11,marshall,3267,13
2010,arizona,3112,11,uc irvine,3414,13
2011,arizona,3112,11,chattanooga,3151,14
2012,arizona,3112,11,jackson state,3238,14
2013,arizona,3112,11,rice,3349,14
2014,arizona,3112,11,eastern washington,3186,14
2015,arizona,3112,11,maine,3263,15
2016,arizona,3112,11,california baptist,3465,15
2017,arizona,3112,11,kent state,3245,15
2018,arizona,3112,11,norfolk state,3313,15
2019,arizona,3112,11,sacred heart,3357,16
2020,arizona,3112,11,holy cross,3221,16
2021,arizona,3112,11,presbyterian,3342,16
2022,arizona,3112,11,drexel,3180,16
2023,arizona,3112,11,ut martin,3404,16
2024,arizona,3112,11,a&m-corpus christi,3394,16
2025,florida gulf coast,3195,12,south dakota state,3355,12
2026,florida gulf coast,3195,12,columbia,3162,12
2027,florida gulf coast,3195,12,vanderbilt,3435,12
2028,florida gulf coast,3195,12,drake,3179,12
2029,florida gulf coast,3195,12,portland,3339,13
2030,florida gulf coast,3195,12,fairfield,3193,13
2031,florida gulf coast,3195,12,marshall,3267,13
2032,florida gulf coast,3195,12,uc irvine,3414,13
2033,florida gulf coast,3195,12,chattanooga,3151,14
2034,florida gulf coast,3195,12,jackson state,3238,14
2035,florida gulf coast,3195,12,rice,3349,14
2036,florida gulf coast,3195,12,eastern washington,3186,14
2037,florida gulf coast,3195,12,maine,3263,15
2038,florida gulf coast,3195,12,california baptist,3465,15
2039,florida gulf coast,3195,12,kent state,3245,15
2040,florida gulf coast,3195,12,norfolk state,3313,15
2041,florida gulf coast,3195,12,sacred heart,3357,16
2042,florida gulf coast,3195,12,holy cross,3221,16
2043,florida gulf coast,3195,12,presbyterian,3342,16
2044,florida gulf coast,3195,12,drexel,3180,16
2045,florida gulf coast,3195,12,ut martin,3404,16
2046,florida gulf coast,3195,12,a&m-corpus christi,3394,16
2047,south dakota state,3355,12,columbia,3162,12
2048,south dakota state,3355,12,vanderbilt,3435,12
2049,south dakota state,3355,12,drake,3179,12
2050,south dakota state,3355,12,portland,3339,13
2051,south dakota state,3355,12,fairfield,3193,13
2052,south dakota state,3355,12,marshall,3267,13
2053,south dakota state,3355,12,uc irvine,3414,13
2054,south dakota state,3355,12,chattanooga,3151,14
2055,south dakota state,3355,12,jackson state,3238,14
2056,south dakota state,3355,12,rice,3349,14
2057,south dakota state,3355,12,eastern washington,3186,14
2058,south dakota state,3355,12,maine,3263,15
2059,south dakota state,3355,12,california baptist,3465,15
2060,south dakota state,3355,12,kent state,3245,15
2061,south dakota state,3355,12,norfolk state,3313,15
2062,south dakota state,3355,12,sacred heart,3357,16
2063,south dakota state,3355,12,holy cross,3221,16
2064,south dakota state,3355,12,presbyterian,3342,16
2065,south dakota state,3355,12,drexel,3180,16
2066,south dakota state,3355,12,ut martin,3404,16
2067,south dakota state,3355,12,a&m-corpus christi,3394,16
2068,columbia,3162,12,vanderbilt,3435,12
2069,columbia,3162,12,drake,3179,12
2070,columbia,3162,12,portland,3339,13
2071,columbia,3162,12,fairfield,3193,13
2072,columbia,3162,12,marshall,3267,13
2073,columbia,3162,12,uc irvine,3414,13
2074,columbia,3162,12,chattanooga,3151,14
2075,columbia,3162,12,jackson state,3238,14
2076,columbia,3162,12,rice,3349,14
2077,columbia,3162,12,eastern washington,3186,14
2078,columbia,3162,12,maine,3263,15
2079,columbia,3162,12,california baptist,3465,15
2080,columbia,3162,12,kent state,3245,15
2081,columbia,3162,12,norfolk state,3313,15
2082,columbia,3162,12,sacred heart,3357,16
2083,columbia,3162,12,holy cross,3221,16
2084,columbia,3162,12,presbyterian,3342,16
2085,columbia,3162,12,drexel,3180,16
2086,columbia,3162,12,ut martin,3404,16
2087,columbia,3162,12,a&m-corpus christi,3394,16
2088,vanderbilt,3435,12,drake,3179,12
2089,vanderbilt,3435,12,portland,3339,13
2090,vanderbilt,3435,12,fairfield,3193,13
2091,vanderbilt,3435,12,marshall,3267,13
2092,vanderbilt,3435,12,uc irvine,3414,13
2093,vanderbilt,3435,12,chattanooga,3151,14
2094,vanderbilt,3435,12,jackson state,3238,14
2095,vanderbilt,3435,12,rice,3349,14
2096,vanderbilt,3435,12,eastern washington,3186,14
2097,vanderbilt,3435,12,maine,3263,15
2098,vanderbilt,3435,12,california baptist,3465,15
2099,vanderbilt,3435,12,kent state,3245,15
2100,vanderbilt,3435,12,norfolk state,3313,15
2101,vanderbilt,3435,12,sacred heart,3357,16
2102,vanderbilt,3435,12,holy cross,3221,16
2103,vanderbilt,3435,12,presbyterian,3342,16
2104,vanderbilt,3435,12,drexel,3180,16
2105,vanderbilt,3435,12,ut martin,3404,16
2106,vanderbilt,3435,12,a&m-corpus christi,3394,16
2107,drake,3179,12,portland,3339,13
2108,drake,3179,12,fairfield,3193,13
2109,drake,3179,12,marshall,3267,13
2110,drake,3179,12,uc irvine,3414,13
2111,drake,3179,12,chattanooga,3151,14
2112,drake,3179,12,jackson state,3238,14
2113,drake,3179,12,rice,3349,14
2114,drake,3179,12,eastern washington,3186,14
2115,drake,3179,12,maine,3263,15
2116,drake,3179,12,california baptist,3465,15
2117,drake,3179,12,kent state,3245,15
2118,drake,3179,12,norfolk state,3313,15
2119,drake,3179,12,sacred heart,3357,16
2120,drake,3179,12,holy cross,3221,16
2121,drake,3179,12,presbyterian,3342,16
2122,drake,3179,12,drexel,3180,16
2123,drake,3179,12,ut martin,3404,16
2124,drake,3179,12,a&m-corpus christi,3394,16
2125,portland,3339,13,fairfield,3193,13
2126,portland,3339,13,marshall,3267,13
2127,portland,3339,13,uc irvine,3414,13
2128,portland,3339,13,chattanooga,3151,14
2129,portland,3339,13,jackson state,3238,14
2130,portland,3339,13,rice,3349,14
2131,portland,3339,13,eastern washington,3186,14
2132,portland,3339,13,maine,3263,15
2133,portland,3339,13,california baptist,3465,15
2134,portland,3339,13,kent state,3245,15
2135,portland,3339,13,norfolk state,3313,15
2136,portland,3339,13,sacred heart,3357,16
2137,portland,3339,13,holy cross,3221,16
2138,portland,3339,13,presbyterian,3342,16
2139,portland,3339,13,drexel,3180,16
2140,portland,3339,13,ut martin,3404,16
2141,portland,3339,13,a&m-corpus christi,3394,16
2142,fairfield,3193,13,marshall,3267,13
2143,fairfield,3193,13,uc irvine,3414,13
2144,fairfield,3193,13,chattanooga,3151,14
2145,fairfield,3193,13,jackson state,3238,14
2146,fairfield,3193,13,rice,3349,14
2147,fairfield,3193,13,eastern washington,3186,14
2148,fairfield,3193,13,maine,3263,15
2149,fairfield,3193,13,california baptist,3465,15
2150,fairfield,3193,13,kent state,3245,15
2151,fairfield,3193,13,norfolk state,3313,15
2152,fairfield,3193,13,sacred heart,3357,16
2153,fairfield,3193,13,holy cross,3221,16
2154,fairfield,3193,13,presbyterian,3342,16
2155,fairfield,3193,13,drexel,3180,16
2156,fairfield,3193,13,ut martin,3404,16
2157,fairfield,3193,13,a&m-corpus christi,3394,16
2158,marshall,3267,13,uc irvine,3414,13
2159,marshall,3267,13,chattanooga,3151,14
2160,marshall,3267,13,jackson state,3238,14
2161,marshall,3267,13,rice,3349,14
2162,marshall,3267,13,eastern washington,3186,14
2163,marshall,3267,13,maine,3263,15
2164,marshall,3267,13,california baptist,3465,15
2165,marshall,3267,13,kent state,3245,15
2166,marshall,3267,13,norfolk state,3313,15
2167,marshall,3267,13,sacred heart,3357,16
2168,marshall,3267,13,holy cross,3221,16
2169,marshall,3267,13,presbyterian,3342,16
2170,marshall,3267,13,drexel,3180,16
2171,marshall,3267,13,ut martin,3404,16
2172,marshall,3267,13,a&m-corpus christi,3394,16
2173,uc irvine,3414,13,chattanooga,3151,14
2174,uc irvine,3414,13,jackson state,3238,14
2175,uc irvine,3414,13,rice,3349,14
2176,uc irvine,3414,13,eastern washington,3186,14
2177,uc irvine,3414,13,maine,3263,15
2178,uc irvine,3414,13,california baptist,3465,15
2179,uc irvine,3414,13,kent state,3245,15
2180,uc irvine,3414,13,norfolk state,3313,15
2181,uc irvine,3414,13,sacred heart,3357,16
2182,uc irvine,3414,13,holy cross,3221,16
2183,uc irvine,3414,13,presbyterian,3342,16
2184,uc irvine,3414,13,drexel,3180,16
2185,uc irvine,3414,13,ut martin,3404,16
2186,uc irvine,3414,13,a&m-corpus christi,3394,16
2187,chattanooga,3151,14,jackson state,3238,14
2188,chattanooga,3151,14,rice,3349,14
2189,chattanooga,3151,14,eastern washington,3186,14
2190,chattanooga,3151,14,maine,3263,15
2191,chattanooga,3151,14,california baptist,3465,15
2192,chattanooga,3151,14,kent state,3245,15
2193,chattanooga,3151,14,norfolk state,3313,15
2194,chattanooga,3151,14,sacred heart,3357,16
2195,chattanooga,3151,14,holy cross,3221,16
2196,chattanooga,3151,14,presbyterian,3342,16
2197,chattanooga,3151,14,drexel,3180,16
2198,chattanooga,3151,14,ut martin,3404,16
2199,chattanooga,3151,14,a&m-corpus christi,3394,16
2200,jackson state,3238,14,rice,3349,14
2201,jackson state,3238,14,eastern washington,3186,14
2202,jackson state,3238,14,maine,3263,15
2203,jackson state,3238,14,california baptist,3465,15
2204,jackson state,3238,14,kent state,3245,15
2205,jackson state,3238,14,norfolk state,3313,15
2206,jackson state,3238,14,sacred heart,3357,16
2207,jackson state,3238,14,holy cross,3221,16
2208,jackson state,3238,14,presbyterian,3342,16
2209,jackson state,3238,14,drexel,3180,16
2210,jackson state,3238,14,ut martin,3404,16
2211,jackson state,3238,14,a&m-corpus christi,3394,16
2212,rice,3349,14,eastern washington,3186,14
2213,rice,3349,14,maine,3263,15
2214,rice,3349,14,california baptist,3465,15
2215,rice,3349,14,kent state,3245,15
2216,rice,3349,14,norfolk state,3313,15
2217,rice,3349,14,sacred heart,3357,16
2218,rice,3349,14,holy cross,3221,16
2219,rice,3349,14,presbyterian,3342,16
2220,rice,3349,14,drexel,3180,16
2221,rice,3349,14,ut martin,3404,16
2222,rice,3349,14,a&m-corpus christi,3394,16
2223,eastern washington,3186,14,maine,3263,15
2224,eastern washington,3186,14,california baptist,3465,15
2225,eastern washington,3186,14,kent state,3245,15
2226,eastern washington,3186,14,norfolk state,3313,15
2227,eastern washington,3186,14,sacred heart,3357,16
2228,eastern washington,3186,14,holy cross,3221,16
2229,eastern washington,3186,14,presbyterian,3342,16
2230,eastern washington,3186,14,drexel,3180,16
2231,eastern washington,3186,14,ut martin,3404,16
2232,eastern washington,3186,14,a&m-corpus christi,3394,16
2233,maine,3263,15,california baptist,3465,15
2234,maine,3263,15,kent state,3245,15
2235,maine,3263,15,norfolk state,3313,15
2236,maine,3263,15,sacred heart,3357,16
2237,maine,3263,15,holy cross,3221,16
2238,maine,3263,15,presbyterian,3342,16
2239,maine,3263,15,drexel,3180,16
2240,maine,3263,15,ut martin,3404,16
2241,maine,3263,15,a&m-corpus christi,3394,16
2242,california baptist,3465,15,kent state,3245,15
2243,california baptist,3465,15,norfolk state,3313,15
2244,california baptist,3465,15,sacred heart,3357,16
2245,california baptist,3465,15,holy cross,3221,16
2246,california baptist,3465,15,presbyterian,3342,16
2247,california baptist,3465,15,drexel,3180,16
2248,california baptist,3465,15,ut martin,3404,16
2249,california baptist,3465,15,a&m-corpus christi,3394,16
2250,kent state,3245,15,norfolk state,3313,15
2251,kent state,3245,15,sacred heart,3357,16
2252,kent state,3245,15,holy cross,3221,16
2253,kent state,3245,15,presbyterian,3342,16
2254,kent state,3245,15,drexel,3180,16
2255,kent state,3245,15,ut martin,3404,16
2256,kent state,3245,15,a&m-corpus christi,3394,16
